id,название,бренд,цена,скидка,наличие,рейтинг
201301131,"Кулер для ноутбука R556QG, 4 Pin",Asus,1240.0,427.0,6,5
201300848,"Кулер для ноутбука X555LD, 4 Pin",Asus,1240.0,427.0,6,5
251777609,"Маршрутизатор RT-N12E 802.11bgn, 300Мбит с",ASUS,4976.0,1763.0,29,5
201300717,"Кулер для ноутбука X54C, 4 Pin",Asus,975.0,360.0,6,5
257018047,Маршрутизатор 90IG08T0-MO3H00,ASUS,9300.0,3876.0,63,5
201300614,"Кулер для ноутбука U41SV, 4 Pin",Asus,1400.0,470.0,6,5
336741003,Материнская плата ROG STRIX B860-F GAMING WIFI,ASUS,61900.0,26413.0,106,5
164145990,Зарядное устройство для ноутбука Асус 19V 4.74A 90W 5.5x2.5,Asus,2057.0,1223.0,11,5
275398635,Материнская плата TUF GAMING X870-PLUS WIFI,ASUS,78760.0,33576.0,103,5
201301168,"Кулер для ноутбука Eee PC 1015PX, 4 Pin",Asus,1342.0,451.0,6,5
201300895,"Кулер для ноутбука Eee PC 1015BX, 4 Pin",Asus,1342.0,451.0,6,5
201300787,"Кулер для ноутбука Eee PC 1015B, 4 Pin",Asus,1342.0,451.0,6,5
275398652,Материнская плата ROG STRIX Z890-A GAMING WIFI,ASUS,93560.0,39866.0,103,5
239481234,"Ноутбук X1704VA-AU398 17.3"" (90NB10V1-M00D20)",ASUS,138100.0,56052.0,122,5
237284322,Vivobook 17X Core i5 13500H 16 ГБ 512 ГБ,ASUS,142620.0,57897.0,136,5
235672573,Vivobook 17 Core i3 1215U 8 ГБ 512 ГБ,ASUS,97280.0,39549.0,151,5
262905116,"Ноутбук X1504VA-BQ346, 15.6""",ASUS,118860.0,48280.0,142,5
235672618,Vivobook 17 Core 5 120U 16 ГБ 1 ТБ,ASUS,129000.0,51356.0,156,5
201639302,Клавиатура черная с рамкой для X5MS,Asus,1612.0,553.0,31,5
204380853,Матрица для X751 17.3 40pin TN матовая,Asus,17877.0,5871.0,151,5
204379640,Матрица для Vivobook 15 E1504FA 15.6 30pin матовая,Asus,13120.0,4313.0,115,5
175429189,"Блок питания для LG 25UM58, 24MP59G",Asus,1797.0,604.0,8,5
243461427,Кулер для ноутбука TUF Gaming A15 FA506IC,Asus,1902.0,642.0,11,5
201301026,"Кулер для ноутбука K54LY, 4 Pin",Asus,975.0,360.0,6,5
201300583,"Кулер для ноутбука K53SC, 4 Pin",Asus,975.0,360.0,6,5
201300873,"Кулер для ноутбука K43SJ, 4 Pin",Asus,975.0,360.0,6,5
201300900,"Кулер для ноутбука K53E, 4 Pin",Asus,975.0,360.0,6,5
201300741,"Кулер для ноутбука K53SV, 4 Pin",Asus,975.0,360.0,6,5
201300678,"Кулер для ноутбука K53SD, 4 Pin",Asus,975.0,360.0,6,5
201300815,"Кулер для ноутбука K53U, 4 Pin",Asus,975.0,360.0,6,5
201300788,"Кулер для ноутбука K54L, 4 Pin",Asus,975.0,360.0,6,5
201301040,"Кулер для ноутбука X54HR, 4 Pin",Asus,975.0,360.0,6,5
201300838,"Кулер для ноутбука X54L, 4 Pin",Asus,975.0,360.0,6,5
201301147,"Кулер для ноутбука K54C, 4 Pin",Asus,975.0,360.0,6,5
204380172,Матрица для TUF Gaming FX505GE FHD IPS матовая,Asus,13120.0,4313.0,115,5
204379380,Матрица для VivoBook S15 M533IA FHD IPS матовая,Asus,13120.0,4313.0,115,5
204383107,Матрица для Vivobook 15 E1504GA FHD IPS матовая,Asus,13120.0,4313.0,115,5
204382277,Матрица для Laptop M509DA FHD IPS матовая,Asus,13120.0,4313.0,115,5
232068053,Блок питания для 19V 3.45A 65W штекер 4.0x1.35,asus,1438.0,873.0,14,5
374066567,Видеокарта PRIME GeForce RTX 5070 12GB GDDR7,ASUS,167100.0,71254.0,237,5
194044366,"Материнская плата PRIME H610M-K, LGA1700, DDR5, Micro-ATX",Asus,7772.0,6805.0,122,5
175429171,"Зарядка для X540, X540SA, X541N",Asus,1767.0,599.0,13,5
189707931,Клавиатура черная с рамкой для N73SV,Asus,1612.0,556.0,34,5
189707857,Клавиатура черная с рамкой для K72F,Asus,1612.0,556.0,34,5
201301017,"Кулер для ноутбука X555LN, 4 Pin",Asus,1240.0,427.0,6,5
241069742,Хвост ASUS MSI штекер 6.0 X 3.7,asus,1125.0,665.0,3,5
374066939,Видеокарта Dual GeForce RTX 4060 Ti EVO White OC 8 ГБ,ASUS,109820.0,46754.0,81,5
204382137,Матрица для TUF Gaming A15 FA506IHR FHD IPS матовая,Asus,13120.0,4313.0,115,5
201300999,Кулер для ноутбука TUF Gaming FX505D,Asus,1950.0,658.0,11,5
201300733,"Кулер GPU для ноутбука TUF Gaming FX505, FX705 серий",Asus,1950.0,661.0,14,5
189708120,Клавиатура черная с рамкой для,Asus,1612.0,556.0,34,5
175426540,"Матрица nv173fhm n49 17.3"" 30 pin eDP 1920x1080 IPS Матовая",Asus,25250.0,8222.0,142,5
201639560,Клавиатура черная с рамкой для P53E,Asus,1612.0,556.0,34,5
201639329,Клавиатура черная с рамкой для X75VB,Asus,1612.0,556.0,34,5
189707951,Клавиатура черная с рамкой для X54H,Asus,1612.0,556.0,34,5
40946037,"Комплект петель для ноутбука FX80, FX80G, FX80GD, FX504G",Asus,823.0,615.0,14,5
175311604,Кулер для ноутбука Eee PC 1015 серий,Asus,1342.0,451.0,6,5
173220669,"Зарядка для X553MA, VivoBook S15",Asus,2632.0,889.0,16,5
237284342,Vivobook Go Ryzen 5 7520U 8 ГБ 512 ГБ,ASUS,81080.0,32977.0,140,5
201639228,Клавиатура черная с рамкой для K54C,Asus,1612.0,556.0,34,5
274058133,Клавиатура NSK-UGC0R для ноутбука K53S A52J G73 K53,Asus,1267.0,634.0,19,5
17774425,"Чехол для ZenFone 4 Max ZC520KL, серия PU",Asus,996.0,525.0,5,5
242548952,"Моноблок 27"" Intel Core 7 150U 1.8ГГц БезOS 16Гб 1024Гб",Asus,139232.0,113288.0,859,5
337482760,"Vivobook 16X K3605ZV-RP207 16"" FHD i7 16 512 RTX 4060 DOS",Asus,142599.0,88971.0,104,5
19436968,Зарядка для ноутбука 65W 19V 3.42A разъем 4.0x1.35mm,Asus,1184.0,875.0,11,5
259234587,Wi-Fi роутер RT-AX52 (90IG08T0-MO3H00),Asus,5322.0,4278.0,63,5
44143727,Аккумулятор A31N1519 для ноутбука 2600mAh,Asus,2229.0,1123.0,13,5
201300563,Кулер для ноутбука TUF Gaming FX505D,Asus,1902.0,642.0,11,5
367908150,Ноутбук игровой TUF Gaming A15 FA506NCR-WH71 Ryzen 7,Asus,92000.0,75591.0,151,5
366750846,TUF GAMING B550M-PLUS WIFI II Материнская плата,Asus,18326.0,15815.0,55,5
189708035,"Клавиатура для ноутбука K50C, K50, K50AB",Asus,1872.0,640.0,34,5
370243558,Видеокарта RX 9070XT 16 ГБ RTL (90YV0L70-M0NA00),Asus,106314.0,91861.0,431,5
259235263,"16"" Ноутбук VivoBook 16 X1605VA-MB875, Без системы, черный",Asus,68600.0,49123.0,143,5
201639212,Клавиатура черная с рамкой для A52JT,Asus,1612.0,556.0,34,5
201639080,Клавиатура черная с рамкой для G53SW,Asus,1612.0,556.0,34,5
241106139,Разъем FPC HDD Board 50pin X555LP,asus,875.0,525.0,3,5
201300626,"Кулер для ноутбука K53SM, 4 Pin",Asus,975.0,360.0,6,5
201639437,Клавиатура черная с рамкой для G73Jh,Asus,1612.0,556.0,34,5
189708033,Клавиатура черная с рамкой для K52N,Asus,1612.0,556.0,34,5
370346869,Роутер RT-AX57,Asus,11469.0,6448.0,71,5
370243559,Видеокарта RX 9070XT 16 ГБ RTL (90YV0L71-M0NA00),Asus,95990.0,82733.0,182,5
224857937,"Wi-Fi роутер RT-AX52, черный",Asus,9048.0,4393.0,38,5
42488435,Дисплей с тачскрином на телефон ZenFone 3 AR,Asus,1379.0,1115.0,19,5
384856519,"Гарнитура ROG THETA 7.1 (90YH01W7-B2UA00), черная",ASUS,50620.0,20405.0,157,5
227544788,Ноутбук Vivobook 16X i5-12450H 8GB 512GB RTX2050 W11,ASUS,79083.0,51969.0,91,5
149400033,"Шлейф жесткого диска для ноутбука VivoBook 15 X513, K513",Asus,502.0,392.0,4,5
204380998,Матрица для Laptop 15 M515DA 15.6 30pin матовая,Asus,13120.0,4313.0,115,5
201300772,"Кулер для ноутбука K54HR, 4 Pin",Asus,975.0,360.0,6,5
201301140,"Кулер для ноутбука X54H, 4 Pin",Asus,975.0,360.0,6,5
201300594,"Кулер для ноутбука X53, 4 Pin",Asus,975.0,360.0,6,5
201301061,"Кулер для ноутбука X53Sv, 4 Pin",Asus,975.0,360.0,6,5
251060826,"Ноутбук X1704ZA-AU394 17.3"" (90NB10F1-M00FZ0)",ASUS,44999.0,36991.0,92,5
20869427,"Чехол для ZenFone Max (M1) ZB555KL, серия PU",Asus,992.0,581.0,5,5
205887499,"Зарядка для ноутбука Lenovo, Toshiba Satellite",Asus,2075.0,706.0,18,5
273116756,Мышь беспроводная P714 ROG Keris II Ace Wireless,ASUS,24280.0,9735.0,23,5
167110325,"Материнская плата PRIME B450M-K II (AM4, micro-ATX)",Asus,6496.0,5727.0,141,5
144748839,Зарядка для ноутбука 19V 4.74A 90W 5.5x2.5мм,Asus,2390.0,1341.0,12,5
101874110,Аккумулятор для ноутбука A32-X101 2600 мАч,Asus,7143.0,2126.0,51,5
38003735,Чехол на ZenFone Max Pro ZB602KL с принтом,Asus,999.0,429.0,5,5
235854755,"Зарядка 4,0x1,35mm Premium для X540, UX31A. X540LJ",Asus,2300.0,772.0,9,5
18234405,"Стекло для ZenFone Max Pro (M2) ZB631KL, серия MK",Asus,660.0,395.0,3,5
189293048,"Чехол для ZenFone Max (M2) ZB633KL, серия Miria",Asus,1115.0,588.0,5,5
305808918,Компьютерная мышь P714 ROG Keris II WL (90MP03N0-BMUA10),ASUS,14054.0,11257.0,14,5
205929383,Аккумулятор для X52F A32-K52,Asus,3655.0,1226.0,13,5
205926966,Аккумулятор для K52Je,Asus,3655.0,1226.0,13,5
257018026,Маршрутизатор 90IG07Q0-MO3100,ASUS,22200.0,9218.0,116,5
28182076,"Чехол для ZenFone Max Plus (M1) ZB570TL X018D, Miria",Asus,1221.0,381.0,5,5
193030404,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,454.0,24,5
205929109,Аккумулятор для Vivobook D540MB Premium,Asus,4932.0,1649.0,12,5
205928488,Аккумулятор для Vivobook D540MA Premium,Asus,4932.0,1649.0,12,5
17612091,"Чехол для ZenFone Lite Live L1 G553KL ZA550KL, серия PU",Asus,1065.0,500.0,5,5
198797384,Маршрутизатор RT-AX57,ASUS,12606.0,6335.0,58,5
283341439,"Материнская плата PRIME A520M-K (AM4, mATX)",Asus,4999.0,4343.0,44,5
262981492,Маршрутизатор RT-AX57,Asus,12606.0,6450.0,68,5
204381937,Матрица для Vivobook 15 E1504FA FHD IPS матовая,Asus,13120.0,4313.0,115,5
373512218,"Материнская плата PRIME H510M-R R2.0-SI (LGA1200, mATX)",Asus,4899.0,4570.0,357,5
170484734,Чехол на ZenFone 9 ZenFone 10 с принтом,Asus,999.0,644.0,6,5
370243547,Материнская плата PRIME H610M-K D4 ARGB LGA1700 Intel H610 m,Asus,6464.0,5681.0,122,5
27651310,"Чехол для ZenFone Max Pro (M1) ZB602KL ZB601KL, Miria",Asus,1057.0,557.0,5,5
262898373,Видеокарта GT730-4H-SL-2GD5,ASUS,15540.0,6636.0,32,5
197313439,Зарядка для ноутбука 65W 3.42A 5.5x2.5мм без кабеля,Asus,1315.0,754.0,12,5
274058131,Клавиатура для ноутбука X542U X542,Asus,1144.0,572.0,16,5
213043102,Чехол для ZenFone Max Plus (M1) ZB570TL X018D,Asus,372.0,257.0,5,5
188562659,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,567.0,24,5
166766356,Коврик для мыши 350x300x4 мм,Asus,780.0,598.0,11,5
166792003,Коврик для мыши 300х250х4мм,Asus,750.0,554.0,8,5
166785768,Коврик для мыши 300х250х4мм,Asus,750.0,554.0,8,5
166799377,Коврик для мыши 300х250х4мм,Asus,750.0,554.0,8,5
166786923,Коврик для мыши 300х250х4мм,Asus,750.0,563.0,17,5
193065420,Коврик для мыши 350x300x4 мм,Asus,780.0,554.0,11,5
188462032,Коврик для мыши 350x300x4 мм,Asus,780.0,554.0,11,5
193080716,Коврик для мыши 350x300x4 мм,Asus,780.0,554.0,11,5
193083204,Коврик для мыши 350x300x4 мм,Asus,780.0,554.0,11,5
193034961,Коврик для мыши 320х285х4мм,Asus,760.0,501.0,9,5
188460889,Коврик для мыши 350x300x4 мм,Asus,780.0,428.0,11,5
201300604,"Кулер для ноутбука P53E, 4 Pin",Asus,975.0,360.0,6,5
183161441,Коврик игровой компьютерный для мыши 300х250х4мм,Asus,750.0,563.0,17,5
166766345,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,441.0,24,5
166766392,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,441.0,24,5
211796089,Маршрутизатор RT-AC1200 V2,ASUS,6947.0,3229.0,58,5
77519959,Аккумулятор для ноутбука A31n1519 2600mAh 11.25V,Asus,2269.0,1137.0,8,5
237494758,"Ноутбук X1704ZA-AU333 i3 1215U, 8 ГБ, 512 ГБ, NoOS синий",ASUS,62434.0,39019.0,111,5
390775911,Зарядное устройство для ноутбука 65W 4.0x1.35мм,Asus,970.0,671.0,11,5
189708034,"Клавиатура для gl552vw, n751jk c красной подсветкой",Asus,5040.0,1664.0,32,5
273116614,Мышь беспроводная P716 ROG Harpe Ace Mini,ASUS,19940.0,7999.0,23,5
193028688,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,454.0,24,5
193028682,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,454.0,24,5
193028681,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,454.0,24,5
129064220,Клавиатура для ноутбука 0KNB0-612GRU00,Asus,3278.0,932.0,3,5
72210626,"Чехол для ZenFone 8 ZS673KS ZS590KS, серия PU",Asus,1211.0,89.0,5,5
166766393,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,415.0,24,5
166766362,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,394.0,24,5
166766348,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,394.0,24,5
166766382,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,415.0,24,5
270466165,Ноутбук TUF Gaming F15 FX507VV-LP186 i7-13620H 16GB 512GB,ASUS,147304.0,96761.0,130,5
256312734,Зарядка для ноутбука 10W 5V 2A разъем microUSB,Asus,1146.0,932.0,10,5
193039050,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,578.0,24,5
193039046,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,578.0,24,5
193033802,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,578.0,24,5
193028684,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,578.0,24,5
193030401,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,578.0,24,5
193077659,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,575.0,32,5
188573931,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,567.0,24,5
188453604,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,567.0,24,5
193065418,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,567.0,24,5
188453603,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,567.0,24,5
193065422,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,567.0,24,5
193070362,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,575.0,32,5
193080715,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,575.0,32,5
166766423,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,561.0,24,5
193078650,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,543.0,32,5
193039052,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,516.0,24,5
193039048,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,516.0,24,5
193039045,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,516.0,24,5
193034970,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,516.0,24,5
193034971,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,516.0,24,5
193033804,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,516.0,24,5
193070363,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,518.0,32,5
193032329,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,454.0,24,5
193033800,Коврик игровой компьютерный для мыши 320х285х4мм,Asus,760.0,454.0,24,5
193067166,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,449.0,32,5
193065421,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,394.0,24,5
193080713,Коврик игровой компьютерный для мыши 350х300х4мм,Asus,780.0,402.0,32,5
390773626,Зарядное устройство для ноутбука 45W 4.0x1.35мм,Asus,948.0,593.0,11,5
166790613,Коврик игровой компьютерный для мыши 300х250х4мм,Asus,750.0,563.0,17,5
166785766,Коврик игровой компьютерный для мыши 300х250х4мм,Asus,750.0,563.0,17,5
166792004,Коврик игровой компьютерный для мыши 300х250х4мм,Asus,750.0,563.0,17,5
166804852,Коврик игровой компьютерный для мыши 300х250х4мм,Asus,750.0,563.0,17,5
166770664,Коврик игровой компьютерный для мыши 300х250х4мм,Asus,750.0,472.0,17,5
